tweet_id,clean_message,provisional_intent,expected_action,escalation_expected,reviewer_label,reviewer_action,reviewer_escalation,reviewer_notes,review_status
1368433,hey I was meant to receive an update about unlocking my Apple ID yesterday but I’ve had nothing. Pls help,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,True,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2278626,"I never received an email about recovering account & apple id, locked out,need proof of ownership for missing mac mini help!",apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,True,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
1849306,"Dear , why has iMessage suddenly stopped working on my daughter’s iCloud account??? https://t.co/qX7NBrZMZa",apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,True,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
392669,My macbook is spamming popups about updates daily. Can't install them w/o Apple ID. For that I need to enter payment details?!,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,True,screen_touch_freeze,Provide forced restart instructions (Power + Vol Down); check for physical display damage.,False,,VERIFIED - GOLDEN
1951522,"I got an iPad pro today
I can't get it to download any apps because it won't varify my apple id account. I've tried everything.",apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,True,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
356862,"Hey, just remembered my .Mac account and it still works, anyway to merge it with my current iCloud account?",apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,True,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2728152,"hi, my phone was stolen so I deleted the device from my Apple ID account after changing my password. It did backup on iCloud before it went missing, how long will this backup be stored securely for? Thanks.",apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,True,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate to security team if identity proof needed.,False,,VERIFIED - GOLDEN
1420643,Hi. Since iOS 11. The speaker on my iPhone 6S is very distant and not clear. I have the latest software. iOS 11.0.3,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,battery_drain_charging,Ask for device model & iOS version; suggest Settings > Battery check; recommend updating or battery diagnostic.,False,,VERIFIED - GOLDEN
1909765,The freezing for minutes at a time and calling drops as well as speaker phone not operating is completely unacceptable.,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
2067585,Anyone else have the iPhone 8+ and having soft static noises come out of their speaker? a little help here??,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,app_crash_download_error,"Suggest force-closing app, checking available storage, restarting device, or deleting and reinstalling app.",False,,VERIFIED - GOLDEN
2966673,IOS 11.1.1 has ruined my home button. My home button is not worn out & was working perfectly fine before the update☹️,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
793984,*presses home button twice* goes to home menu *holds down home button* closes apps fix please,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
2921543,So the speaker in my phone blew out. What the fuck I didn’t pay an exorbitant amount of money for this thing to have the speaker blow on me,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
1064931,"no audio during phone calls since 11.0.3 update.. speaker/headphones work fine for certain apps, but not for others",hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,network_wifi_cellular,"Suggest toggling Airplane Mode, restarting phone, or resetting Network Settings.",False,,VERIFIED - GOLDEN
31905,"Iphone 8, ios 11.0.2. Auto lock function not working properly. Will not lock unless i manually press power button. On for hours.",hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1620564,how many faces it can register? Also how u will clear RAM since there is no physical home button #iPhoneX,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,screen_touch_freeze,Provide forced restart instructions (Power + Vol Down); check for physical display damage.,False,,VERIFIED - GOLDEN
451428,"Hey received my iphone x today. But, what’s going on with the top speaker? It crackles very bad (not with all type of sounds).",hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
1735061,Does the iPhone SE have the touch sensative home button like the 7? #applequeston #iphonequestion #anyone,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,app_crash_download_error,"Suggest force-closing app, checking available storage, restarting device, or deleting and reinstalling app.",False,,VERIFIED - GOLDEN
1398549,Didn't iOS 11 introduce a panic button where you hit the power button 5 times and it won't accept biometric auth?,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,keyboard_text_glitch,Suggest updating to iOS 11.1.1 bug-fix release or setting temporary Text Replacement workaround.,False,,VERIFIED - GOLDEN
661696,I am currently on the latest iOS 11.1.2 but I am experience a screen issue.. is this a known bug? When ever the phone is locked an I hit the power button this happens Everytime https://t.co/JBwjBDjm2r,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",False,,VERIFIED - GOLDEN
1930524,11.0.3 drains battery too fast and the home button is frequently unresponsive... need a fix ASAP!!,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
813472,my right speaker on my macbook pro is muffled and static what should i do?,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to authorized repair center.",True,network_wifi_cellular,"Suggest toggling Airplane Mode, restarting phone, or resetting Network Settings.",False,,VERIFIED - GOLDEN
1394494,I bought music 2 days ago from the iTunes Store on my Mac (as I always do). I loaded the new music onto my iPhone SE (1),billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,screen_touch_freeze,Provide forced restart instructions (Power + Vol Down); check for physical display damage.,False,n,VERIFIED - GOLDEN
759840,"Upgraded to iOS 11 , now the iTunes Store and music not working",billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
2016881,I need your help with an accidental subscription purchase by a 10-year old. is being less than helpful. Please HELP!,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,app_crash_download_error,"Suggest force-closing app, checking available storage, restarting device, or deleting and reinstalling app.",False,,VERIFIED - GOLDEN
2647332,ever since i updated my phone has been dying at 40% HElp mE. I want my refund,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to retail/carrier channel.,False,,VERIFIED - GOLDEN
2284310,"Can't download an album that was preordered. Album was out today. Doesn't show up in purchased in iOS or iTunes accounts. Shows up as ""purchased"" in the iTunes store. What is going on here???",billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,,VERIFIED - GOLDEN
2281219,"I have prblem paying app subscription with my Apple ID, I always got a response contact iTunes support. __email__",billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
1513912,I was charged twice for an in-app subscription,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
254127,a family member accidentally signed up to a news subscription. How can I manage this from the Organiser device?,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
520267,Found out I’ve been paying $14.99 every month of HBO NOW thru when I cancelled this subscription like 5 months ago. Could’ve been watching GOT. Damn,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,battery_drain_charging,Ask for device model & iOS version; suggest Settings > Battery check; recommend updating or battery diagnostic.,False,,VERIFIED - GOLDEN
2179543,Hey and whatever other Apple department... my 1 year old somehow purchased #Seinfeld series through Apple TV & I can’t get a #refund. this is BS. I want my $100 back. I haven’t watched that series since “Kramer” went on his #racist rant in 2006,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
2525505,I purchased an Apple Music family subscription and my credit card got charged twice. Could you help me with that?,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
2438505,This is a pretty convincing looking scam receipt. https://t.co/GVmUHyvjxX,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
1680859,who can I contact regarding an error subscription via iTunes?,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
2033118,My iPhone is being so stupid it literally won’t let me upload photos anywhere at all unless I JUST recently saved them anything from a day ago and beyond just wont load and when I try to post it just doesn’t because of the picture???) I want my money back,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
2777619,lol has been taking money out of my account for the last 3 months without telling me why or what for and they won't refund me👍🏻,billing_subscription_refund,Direct user to reportaproblem.apple.com to review purchase history and submit refund; guide to subscription cancellation in Settings.,False,network_wifi_cellular,"Suggest toggling Airplane Mode, restarting phone, or resetting Network Settings.",False,,VERIFIED - GOLDEN
2255319,"hi 🍎 I’ve been having trouble with a black screen self camera, while the front facing camera is normal. I can’t even FaceTime. I have an iPhone seven and it just started acting this way. My phone isn’t cracked or anything. Any suggestions or help?",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,keyboard_text_glitch,Suggest updating to iOS 11.1.1 bug-fix release or setting temporary Text Replacement workaround.,False,,VERIFIED - GOLDEN
2055448,Hey what’s with the latest #iOS11 update and it’s variants all my phones have gone ridiculously slow! Hanging and black screen 😏😒😑,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,battery_drain_charging,Ask for device model & iOS version; suggest Settings > Battery check; recommend updating or battery diagnostic.,False,,VERIFIED - GOLDEN
2068259,"pls fix iOs 11, i think it filled with bugs, my phone keep restart and black screen everytime booting.",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1126189,After 11.0.3 upgrade iPhone randomly freezes. Touch screen doesn’t work after reboot. (6+). Can’t enter passcode.,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
519240,"#iPhoneX resprings every 20 seconds showing a black screen with a turning gear, no solution at so far.. #help #crash #gettingcrazy https://t.co/JG5AG5aMyM",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
563037,"my iphone 6s+ ios 11.1.2 keeps crashing (black screen with spinning white wheel) and exits to the lock screen. Have tried reset, issue still persists",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,os_update_installation,Guide user through Settings > General > Software Update; provide Apple support link for recovery mode / iTunes backup.,False,,VERIFIED - GOLDEN
2676012,"ios 11.0.3 is creating sound issues, touch freeze issues. I always have to do force restart. Please release a fix soon.",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,network_wifi_cellular,"Suggest toggling Airplane Mode, restarting phone, or resetting Network Settings.",False,,VERIFIED - GOLDEN
545203,"iOS 11.0 an 11.1 with Safari (and Chrome) iPhone 6 + iPhone 8, same issue.
No problem on iPhone 5 with iOS 10.x. User plays video continues on fullscreen. When closing fs >black screen, player lost video (no error msgs). iOS10 with other iPhone no issue.",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2893407,"ios11.1.2 is causing freezing, apps not able to open and touch screen not working. Even since 11 was downloaded there have been issues. Can you advise? #ios11 #apple #appleproblems",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
1173988,Can help me please as I have a black screen!!,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,,VERIFIED - GOLDEN
2279256,Hey why is this happening and how can ai fix it?!?! Every time I restart or try to shut down my computer I get this black screen ... https://t.co/JqtcXQZipW,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
2303466,"why do I intermittently get a black screen w/ a spinning wheel after unlocking w/ passcode on #iphonex ? It happened w/fresh iPhone, I’ve restarted, latest iOS, still happening w/ reloaded backup. https://t.co/NU4oGzKnpj",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
394085,my rear camera isn’t working - giving me a black screen constantly and won’t take pictures. Have any idea why?,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
554084,"I'm having some problems with my IPhone 7, it keeps restarting and showing a black screen with a spinning icon. How do I fix this?",screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2899060,my Apple Music just crashed and every time I open the app it shows a black screen and crashes again can it be fixed?,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,screen_touch_freeze,Provide forced restart instructions (e.g. Power + Volume Down buttons); check for physical display damage.,False,,VERIFIED - GOLDEN
2056579,Is anyone having a problem with the new iOS update? All of my apps keep crashing,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2066425,"How sweet. 
iOS has a new update that fixes everything but the fact that my apps keep crashing or are unusable since the last update. 
Thanx 
🙄🙄
#iPad2overlife",app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,screen_touch_freeze,Provide forced restart instructions (Power + Vol Down); check for physical display damage.,False,,VERIFIED - GOLDEN
2639667,I swear iOS 11 has more bugs in it than Timone and Puma 🙄🤔 multiple app crashes every day.,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,,VERIFIED - GOLDEN
1160695,Selected 496 unread emails only to have my mail app crash while attempting to delete them. WTF,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
1959414,"a number of my apps keep crashing on me, particularly my app, since the update",app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,battery_drain_charging,Ask for device model & iOS version; suggest Settings > Battery check; recommend updating or battery diagnostic.,False,,VERIFIED - GOLDEN
644121,Why is the #podcast app crashing?!?,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,battery_drain_charging,Ask for device model & iOS version; suggest Settings > Battery check; recommend updating or battery diagnostic.,False,,VERIFIED - GOLDEN
2031727,my music app crashes for no reason https://t.co/2Kg0ipf4wk,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,network_wifi_cellular,"Suggest toggling Airplane Mode, restarting phone, or resetting Network Settings.",False,,VERIFIED - GOLDEN
1110815,"Hey ios11 is garbage, got a new phone on Saturday and the volume controls don’t work, every app crashes like even the phone one #wtf",app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,network_wifi_cellular,"Suggest toggling Airplane Mode, restarting phone, or resetting Network Settings.",False,,VERIFIED - GOLDEN
2017493,"iPhone 6 terribly slow! Apps keep crashing, freezing etc. Please help",app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
2670232,iPhone 7 (iOS 11.0.2) Apple Music app crashes every time I launch it. Restartig the phone doesn’t fix the problem.,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,bluetooth_airpods_carplay,Guide user to Settings > Bluetooth to forget device and re-pair; suggest network reset or case cleaning.,False,,VERIFIED - GOLDEN
393606,the iOS 11.0.2 update has still not resolved outstanding issues of device/app crashing and inability to use speakerphone,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
1850897,"Hey fix #ios11 my #iPhone7Plus battery dies quicker now, phone heats up more, problems with Apple Pay, app crashing etc. https://t.co/yQ5Qc1rptC",app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
385317,"#iOS11 is probably one of the buggiest updates I’ve encountered. I’m sure a lot is based on developers, but almost every app crashes.",app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1621169,why’s my music app crashing after updating to iOS11.1?! As soon as I click “songs” the entire app crashes,app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
489673,"Help me Apple!!!!! 

Every time I go onto a app the app crashes is there anyway to fix this?",app_crash_download_error,"Suggest force-closing app, checking available device storage, restarting device, or deleting and reinstalling app.",False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
658017,why does it take my mac a long time to start up? Help,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,8,VERIFIED - GOLDEN
1828574,get your shit together. iOS 11 has fucked my brand new 7+ up. I have to reset at least 15x a day.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2927148,new iOS11 update won’t accept my finger print to get in so I always have to punch in my code. Please fix.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1709307,this is what my phone thinks capital “i” is? And keeps autocorrecting and showing other people’s as this? Please help https://t.co/ExxWSxj9IB,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1524210,Now Verizon is saying my account information is wrong (it isn’t). This has been an amazingly poor experience. https://t.co/1UBqhGPVgb,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
1177182,Why does my phone say No Sim fix this,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,keyboard_text_glitch,Suggest updating to iOS 11.1.1 bug-fix release or setting temporary Text Replacement workaround.,False,,VERIFIED - GOLDEN
463109,"YALLL, SO IM HERE @ THE TABLE DOING HW & AS PER USUAL, MY PHONE WAS SITTING BESIDE ME, PLUGGED UP... SO IM JUST OVER HERE WRITING NUMBERS & ERRYTHING, & SUDDENLY I SMELL SOMETHING.. I LOOK OVER, & I KID U NOT THERE IS SMOKE COMING OUT OF IT... AHH IDK WHAT TO DO 😭",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,8,VERIFIED - GOLDEN
2750465,Ok. So enabled #donotdisturb on my #iPhoneX for a meeting. Picked up phone to a slew of missed calls two hours later. Lack of visible indicator is a real issue.,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
2922699,"like according to apple how are we suppose to support 💻 📲 connection if not with a cable? like ideally, its a real question, we get new cool outlets but still get old cables with new phones? how?",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
2293552,Hey getting this on my #macmini can you advise https://t.co/ONDKsZDVms,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
1946611,Was impacted by the processing issue which nullified my original order. Who can I contact to discuss?,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
548097,Hey will you ever fix it or it’s your new feature that I have no clock and notifications center? https://t.co/Lc9vTYS9zf,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2060801,"These are my current settings, yet Live photos is always on when I open my camera. I want it off. Am I doing something wrong? https://t.co/qfzYwGhdrS",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2743050,"Gracias a esta mierda de iOS 11.1.2 la batería se me va rapidísimo, en 2 horas y media de uso se me fue el 53%, y de hecho, el publicar este tweet me gastó 2% de la batería porque ahora me queda 45% 😡 this is not acceptable! https://t.co/k84oPqILBg",other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,billing_subscription_refund,Direct user to reportaproblem.apple.com to view purchase history and request refund; guide to subscription cancellation.,False,,VERIFIED - GOLDEN
2179524,can you confirm if there are any new text message scams please. Have received a text this morning and do not believe it to be from Apple,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,hardware_buttons_audio,"Run diagnostic steps; if physical failure persists, book Genius Bar appointment or send to service center.",False,,VERIFIED - GOLDEN
2920060,if a swipe down on #iPhoneX screen summons Spotlight wouldn’t it be just as easy for us to swipe up to summon Notification Center? Reachability doesn’t work reliably for me or anyone I’ve asked so it’s a two handed task. #Please #Options,other_general_inquiry,Acknowledge message politely; provide general Apple Support portal or deflect to appropriate retail/carrier channel.,False,apple_id_account_access,Direct user to iforgot.apple.com; explain account recovery wait period; escalate if identity proof needed.,False,,VERIFIED - GOLDEN
